season,round,pick,team,gsis_id,pfr_player_id,cfb_player_id,pfr_player_name,hof,position,category,side,college,age,to,allpro,probowls,seasons_started,w_av,car_av,dr_av,games,pass_completions,pass_attempts,pass_yards,pass_tds,pass_ints,rush_atts,rush_yards,rush_tds,receptions,rec_yards,rec_tds,def_solo_tackles,def_ints,def_sacks,name_clean,best_ppr,best_ppg,best_season,hit24,hit12,games_fantasy
2017,4,118,PHI,00-0033555,HollMa00,mack-hollins-1,Mack Hollins,False,WR,WR,O,North Carolina,23.0,2025.0,0,0,2,21.0,,3.0,127.0,1.0,1.0,4.0,0.0,0.0,5.0,44.0,0.0,208.0,2619.0,17.0,20.0,,,mack hollins,154.16,9.068235509535846,2022.0,0,0,17.0
2017,4,119,CHI,00-0033556,CoheTa00,,Tarik Cohen,False,RB,RB,O,North Carolina A&T,22.0,2020.0,1,1,2,21.0,,21.0,51.0,2.0,3.0,22.0,2.0,0.0,264.0,1101.0,5.0,209.0,1575.0,9.0,1.0,,,tarik cohen,239.64,14.096470552332262,2018.0,0,1,17.0
2017,4,121,SFO,,WillJo12,joe-williams-7,Joe Williams,False,RB,RB,O,Utah,24.0,,0,0,0,,,,,,,,,,,,,,,,,,,joe williams,0.0,0.0,,0,0,
2017,4,128,CIN,00-0033859,MaloJo00,josh-malone-1,Josh Malone,False,WR,WR,O,Tennessee,21.0,2020.0,0,0,1,1.0,,1.0,26.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,11.0,91.0,1.0,,,,josh malone,6.8,6.800000190734863,2020.0,0,0,1.0
2017,4,132,PHI,00-0033561,PumpDo00,donnel-pumphrey-1,Donnel Pumphrey,False,RB,RB,O,San Diego St.,22.0,,0,0,0,,,,,,,,,,,,,,,,,,,donnel pumphrey,0.0,0.0,,0,0,
2017,4,133,DAL,00-0033562,SwitRy00,ryan-switzer-1,Ryan Switzer,False,WR,WR,O,North Carolina,22.0,2019.0,0,0,0,3.0,,1.0,41.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,0.0,50.0,321.0,1.0,,,,ryan switzer,69.4,4.337500095367432,2018.0,0,0,16.0
2017,4,134,GNB,00-0033948,WillJa06,jamaal-williams-1,Jamaal Williams,False,RB,RB,O,BYU,22.0,2024.0,0,0,3,33.0,,19.0,117.0,0.0,0.0,0.0,0.0,0.0,1069.0,4122.0,32.0,187.0,1310.0,8.0,8.0,,,jamaal williams,225.9,13.288234935087317,2022.0,0,1,17.0
2017,4,139,KAN,00-0033464,ChesJe00,jehu-chesson-1,Jehu Chesson,False,WR,WR,O,Michigan,23.0,2018.0,0,0,0,0.0,,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,0.0,3.0,25.0,0.0,6.0,,,jehu chesson,3.8,1.899999976158142,2017.0,0,0,2.0
2017,4,140,NYG,00-0033950,GallWa00,wayne-gallman-1,Wayne Gallman,False,RB,RB,O,Clemson,22.0,2021.0,0,0,1,12.0,,11.0,61.0,0.0,0.0,0.0,0.0,0.0,366.0,1548.0,9.0,81.0,519.0,2.0,5.0,,,wayne gallman,136.6,9.757143293108259,2020.0,0,0,14.0
2017,4,141,NYJ,00-0033840,HansCh00,chad-hansen-1,Chad Hansen,False,WR,WR,O,California,22.0,2020.0,0,0,0,3.0,,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,330.0,1.0,1.0,,,chad hansen,46.600002,9.320000457763673,2020.0,0,0,5.0
2017,4,143,IND,00-0033951,MackMa00,marlon-mack-1,Marlon Mack,False,RB,RB,O,South Florida,21.0,2022.0,0,0,2,20.0,,19.0,55.0,0.0,0.0,0.0,0.0,0.0,583.0,2568.0,21.0,65.0,547.0,3.0,,,,marlon mack,206.09999,14.721427917480469,2018.0,0,1,14.0
2017,5,156,ATL,00-0033567,HillBr02,brian-hill-4,Brian Hill,False,RB,RB,O,Wyoming,21.0,2021.0,0,0,0,9.0,,8.0,48.0,0.0,0.0,0.0,0.0,0.0,209.0,982.0,3.0,38.0,313.0,1.0,7.0,,,brian hill,67.2,6.719999694824219,2019.0,0,0,10.0
2017,5,162,TAM,00-0033955,McNiJe00,jeremy-mcnichols-1,Jeremy McNichols,False,RB,RB,O,Boise St.,21.0,2025.0,0,0,0,9.0,,,71.0,0.0,0.0,0.0,0.0,0.0,189.0,846.0,6.0,74.0,518.0,1.0,6.0,,,jeremy mcnichols,73.6,5.661538344163161,2021.0,0,0,13.0
2017,5,166,PHI,00-0033573,GibsSh00,shelton-gibson-1,Shelton Gibson,False,WR,WR,O,West Virginia,23.0,2019.0,0,0,0,0.0,,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,59.0,0.0,2.0,,,shelton gibson,3.1,3.0999999046325684,2017.0,0,0,1.0
2017,5,170,MIN,00-0033957,AdamRo01,rodney-adams-1,Rodney Adams,False,WR,WR,O,South Florida,22.0,2021.0,0,0,0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,rodney adams,0.0,0.0,2021.0,0,0,1.0
2017,5,172,DEN,00-0033466,McKeIs00,isaiah-mckenzie-1,Isaiah McKenzie,False,WR,WR,O,Georgia,22.0,2023.0,0,0,2,15.0,,0.0,93.0,1.0,1.0,12.0,1.0,0.0,50.0,244.0,4.0,152.0,1427.0,11.0,4.0,,,isaiah mckenzie,54.5,9.083333333333334,2018.0,0,0,6.0
2017,5,175,GNB,00-0033291,YancDe00,deangelo-yancey-1,DeAngelo Yancey,False,WR,WR,O,Purdue,22.0,,0,0,0,,,,,,,,,,,,,,,,,,,deangelo yancey,0.0,0.0,,0,0,
2017,5,177,SFO,00-0033292,TaylTr02,trent-taylor-2,Trent Taylor,False,WR,WR,O,Louisiana Tech,23.0,2024.0,0,0,0,7.0,,6.0,80.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,88.0,845.0,3.0,,,,trent taylor,98.0,6.533333333333333,2017.0,0,0,15.0
2017,5,179,ARI,00-0033789,LogaT.00,tj-logan-1,T.J. Logan,False,RB,RB,O,North Carolina,23.0,2019.0,0,0,0,0.0,,0.0,22.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,9.0,50.0,0.0,2.0,,,tj logan,10.9,2.7249999046325684,2018.0,0,0,4.0
2017,5,182,GNB,00-0033293,JoneAa00,aaron-jones-6,Aaron Jones,False,RB,RB,O,Texas-El Paso,22.0,2025.0,0,1,7,67.0,,55.0,126.0,0.0,0.0,0.0,0.0,0.0,1564.0,7626.0,52.0,351.0,2683.0,21.0,,,,aaron jones,359.7,19.983334011501736,2019.0,0,1,18.0
2017,6,188,NYJ,00-0033295,McGuEl00,elijah-mcguire-1,Elijah McGuire,False,RB,RB,O,Louisiana,23.0,2018.0,0,0,0,6.0,,6.0,24.0,0.0,0.0,0.0,0.0,0.0,180.0,591.0,4.0,36.0,370.0,2.0,,,,elijah mcguire,85.9,10.737500190734863,2018.0,0,0,8.0
2017,6,203,DEN,00-0033581,HendDe01,,De'Angelo Henderson,False,RB,RB,O,Coastal Carolina,24.0,2018.0,0,0,0,0.0,,0.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,32.0,0.0,2.0,36.0,1.0,2.0,,,deangelo henderson,0.0,0.0,,0,0,
2017,6,207,CIN,00-0033791,WilsBr01,brandon-wilson-3,Brandon Wilson,False,RB,RB,O,Houston,23.0,2021.0,0,0,0,6.0,,6.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,,,brandon wilson,0.0,0.0,,0,0,
2017,6,209,WAS,00-0033530,DaviRo00,robert-davis-10,Robert Davis,False,WR,WR,O,Georgia St.,22.0,2019.0,0,0,0,0.0,,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,1.0,,,robert davis,3.6999998,1.2333332697550456,2019.0,0,0,3.0
2017,7,219,MIN,00-0033968,ColeSt00,stacy-coley-1,Stacy Coley,False,WR,WR,O,Miami (FL),23.0,2018.0,0,0,0,0.0,,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,stacy coley,0.0,0.0,2017.0,0,0,1.0
2017,7,226,SEA,00-0033589,MoorDa03,,David Moore,False,WR,WR,O,East Central (OK),22.0,2025.0,0,0,2,15.0,,12.0,78.0,0.0,0.0,0.0,0.0,0.0,14.0,103.0,0.0,116.0,1613.0,17.0,4.0,,,david moore,101.0,7.214285714285714,2018.0,0,0,14.0
2017,7,237,MIA,00-0033471,FordIs00,isaiah-ford-1,Isaiah Ford,False,WR,WR,O,Virginia Tech,21.0,2021.0,0,0,0,5.0,,5.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,63.0,681.0,2.0,1.0,,,isaiah ford,55.6,6.177777608235677,2020.0,0,0,9.0
2017,7,238,GNB,00-0033304,MaysDe00,devante-mays-1,Devante Mays,False,RB,RB,O,Utah St.,23.0,2017.0,0,0,0,0.0,,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,,,,devante mays,1.1000001,0.5500000715255737,2017.0,0,0,2.0
2017,7,239,DAL,00-0033591,BrowNo00,noah-brown-2,Noah Brown,False,WR,WR,O,Ohio St.,21.0,2025.0,0,0,2,19.0,,9.0,91.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,155.0,2083.0,6.0,9.0,,,noah brown,101.6,9.236363497647373,2023.0,0,0,11.0
2017,7,241,TEN,00-0033797,MuhaKh00,khalfani-muhammad-1,Khalfani Muhammad,False,RB,RB,O,California,22.0,,0,0,0,,,,,,,,,,,,,,,,,,,khalfani muhammad,0.0,0.0,,0,0,
2017,7,242,OAK,00-0033975,HoodEl00,elijah-hood-1,Elijah Hood,False,RB,RB,O,North Carolina,21.0,2017.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,elijah hood,0.0,0.0,,0,0,
2017,7,247,GNB,00-0033305,DuprMa01,malachi-dupre-1,Malachi Dupre,False,WR,WR,O,LSU,21.0,2018.0,0,0,0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,malachi dupre,0.0,0.0,,0,0,
2017,7,249,SEA,00-0033594,CarsCh00,chris-carson-1,Chris Carson,False,RB,RB,O,Oklahoma St.,22.0,2021.0,0,0,3,29.0,,29.0,49.0,0.0,0.0,0.0,0.0,0.0,769.0,3502.0,24.0,107.0,804.0,7.0,,,,chris carson,232.6,15.506667073567709,2019.0,0,1,15.0
2017,7,252,CLE,00-0033596,DayeMa00,matt-dayes-1,Matthew Dayes,False,RB,RB,O,North Carolina St.,23.0,2018.0,0,0,0,0.0,,0.0,23.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,4.0,29.0,0.0,9.0,,,matthew dayes,0.0,0.0,,0,0,
2018,1,2,NYG,00-0034844,BarkSa00,saquon-barkley-1,Saquon Barkley,False,RB,RB,O,Penn St.,21.0,2025.0,1,3,6,65.0,,40.0,106.0,0.0,0.0,0.0,0.0,0.0,1826.0,8356.0,55.0,358.0,2651.0,16.0,,,,saquon barkley,385.8,24.112499237060547,2018.0,1,1,16.0
2018,1,24,CAR,00-0034827,MoorD.00,dj-moore-3,D.J. Moore,False,WR,WR,O,Maryland,21.0,2025.0,0,0,7,61.0,,36.0,131.0,1.0,3.0,2.0,1.0,0.0,72.0,510.0,2.0,608.0,8213.0,41.0,4.0,,,dj moore,286.5,16.852941176470587,2023.0,0,1,17.0
2018,1,26,ATL,00-0034837,RidlCa00,calvin-ridley-1,Calvin Ridley,False,WR,WR,O,Alabama,23.0,2025.0,0,0,4,41.0,,24.0,90.0,0.0,0.0,0.0,0.0,0.0,30.0,140.0,1.0,405.0,5678.0,40.0,1.0,,,calvin ridley,281.5,18.766666666666666,2020.0,0,1,15.0
2018,1,27,SEA,00-0034750,PennRa00,rashaad-penny-1,Rashaad Penny,False,RB,RB,O,San Diego St.,22.0,2023.0,0,0,0,13.0,,13.0,45.0,0.0,0.0,0.0,0.0,0.0,348.0,1951.0,13.0,28.0,227.0,1.0,,,,rashaad penny,121.7,12.169999694824218,2021.0,0,1,10.0
2018,1,31,NWE,00-0034845,MichSo00,sony-michel-1,Sony Michel,False,RB,RB,O,Georgia,23.0,2022.0,0,0,2,21.0,,15.0,65.0,0.0,0.0,0.0,0.0,0.0,779.0,3243.0,18.0,56.0,439.0,2.0,1.0,,,sony michel,210.6,13.162500381469727,2018.0,0,1,16.0
2018,2,35,CLE,00-0034791,ChubNi00,nick-chubb-1,Nick Chubb,False,RB,RB,O,Georgia,22.0,2025.0,0,4,5,49.0,,47.0,100.0,0.0,0.0,0.0,0.0,0.0,1462.0,7349.0,54.0,141.0,1109.0,5.0,2.0,,,nick chubb,241.5,17.25,2020.0,0,1,14.0
2018,2,38,TAM,00-0034816,JoneRo01,ronald-jones-4,Ronald Jones II,False,RB,RB,O,USC,21.0,2022.0,0,0,2,18.0,,17.0,61.0,0.0,0.0,0.0,0.0,0.0,505.0,2244.0,19.0,77.0,593.0,1.0,1.0,,,ronald jones ii,0.0,0.0,,0,0,
2018,2,40,DEN,00-0034348,SuttCo00,courtland-sutton-1,Courtland Sutton,False,WR,WR,O,SMU,22.0,2025.0,0,2,5,45.0,,45.0,115.0,4.0,4.0,84.0,1.0,0.0,5.0,21.0,0.0,453.0,6357.0,39.0,5.0,,,courtland sutton,252.8,14.870588414809284,2024.0,0,1,17.0
2018,2,43,DET,00-0034349,JohnKe06,kerryon-johnson-1,Kerryon Johnson,False,RB,RB,O,Auburn,21.0,2021.0,0,0,1,11.0,,11.0,35.0,0.0,0.0,0.0,0.0,0.0,283.0,1225.0,8.0,61.0,527.0,3.0,,,,kerryon johnson,139.4,13.939999389648438,2018.0,0,1,10.0
2018,2,44,SFO,00-0034860,PettDa00,dante-pettis-1,Dante Pettis,False,WR,WR,O,Washington,22.0,2025.0,0,0,0,11.0,,5.0,66.0,2.0,2.0,32.0,0.0,0.0,3.0,35.0,0.0,92.0,1231.0,13.0,3.0,,,dante pettis,25.34,12.670000076293945,2021.0,0,1,2.0
2018,2,47,ARI,00-0034775,KirkCh01,christian-kirk-1,Christian Kirk,False,WR,WR,O,Texas A&M,21.0,2025.0,0,0,7,42.0,,23.0,106.0,2.0,4.0,32.0,0.0,0.0,22.0,159.0,0.0,432.0,5415.0,30.0,1.0,,,christian kirk,285.7,15.036842747738486,2022.0,0,1,19.0
2018,2,51,CHI,00-0034353,MillAn02,anthony-miller-6,Anthony Miller,False,WR,WR,O,Memphis,23.0,2024.0,0,0,2,12.0,,12.0,52.0,1.0,1.0,8.0,0.0,0.0,9.0,37.0,0.0,141.0,1605.0,12.0,3.0,,,anthony miller,126.619995,8.4413330078125,2018.0,0,0,15.0
2018,2,59,WAS,00-0034358,GuicDe00,derrius-guice-1,Derrius Guice,False,RB,RB,O,LSU,21.0,2019.0,0,0,0,2.0,,2.0,5.0,0.0,0.0,0.0,0.0,0.0,42.0,245.0,2.0,7.0,79.0,1.0,,,,derrius guice,57.4,11.480000305175782,2019.0,0,0,5.0
2018,2,60,PIT,00-0034676,WashJa00,james-washington-5,James Washington,False,WR,WR,O,Oklahoma St.,22.0,2022.0,0,0,2,11.0,,11.0,62.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,114.0,1629.0,11.0,1.0,,,james washington,133.5,8.9,2019.0,0,0,15.0
2018,2,61,JAX,00-0034777,CharDJ00,dj-chark-1,DJ Chark,False,WR,WR,O,LSU,21.0,2024.0,0,1,4,21.0,,13.0,76.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,216.0,3100.0,24.0,6.0,,,dj chark,225.8,15.053333536783855,2019.0,0,1,15.0
2018,3,71,DEN,00-0034838,FreeRo00,royce-freeman-1,Royce Freeman,False,RB,RB,O,Oregon,22.0,2023.0,0,0,0,13.0,,9.0,79.0,0.0,0.0,0.0,0.0,0.0,471.0,1792.0,10.0,86.0,532.0,1.0,5.0,,,royce freeman,142.2,8.887499809265137,2019.0,0,0,16.0
2018,3,81,DAL,00-0034764,GallMi00,michael-gallup-1,Michael Gallup,False,WR,WR,O,Colorado St.,22.0,2023.0,0,0,5,30.0,,30.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,3744.0,21.0,1.0,,,michael gallup,212.7,15.192856924874443,2019.0,0,1,14.0
2018,3,91,NOR,00-0034765,SmitTr03,trequan-smith-1,Tre'Quan Smith,False,WR,WR,O,Central Florida,22.0,2023.0,0,0,3,15.0,,15.0,67.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,131.0,1764.0,18.0,5.0,,,trequan smith,126.6,9.042857033865792,2020.0,0,0,14.0
2018,4,103,HOU,00-0034366,CoutKe00,keke-coutee-1,Keke Coutee,False,WR,WR,O,Texas Tech,21.0,2022.0,0,0,0,7.0,,7.0,33.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,1.0,85.0,966.0,4.0,,,,keke coutee,90.7,12.957142421177455,2018.0,0,1,7.0
2018,4,104,IND,00-0034367,HineNy00,nyheim-hines-1,Nyheim Hines,False,RB,RB,O,North Carolina St.,21.0,2025.0,0,0,0,25.0,,22.0,85.0,0.0,0.0,0.0,0.0,0.0,308.0,1200.0,10.0,240.0,1778.0,8.0,3.0,,,nyheim hines,0.0,0.0,,0,0,
2018,4,105,CLE,00-0034772,CallAn00,antonio-callaway-1,Antonio Callaway,False,WR,WR,O,Florida,21.0,2020.0,0,0,1,5.0,,5.0,25.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,53.0,695.0,5.0,,,,antonio callaway,132.3,8.268750190734863,2018.0,0,0,16.0
2018,4,112,CIN,00-0034679,WaltMa00,mark-walton-1,Mark Walton,False,RB,RB,O,Miami (FL),21.0,2019.0,0,0,0,3.0,,1.0,21.0,0.0,0.0,0.0,0.0,0.0,67.0,235.0,0.0,20.0,130.0,0.0,4.0,,,mark walton,0.0,0.0,,0,0,
2018,4,113,DEN,00-0034370,HamiDa01,daesean-hamilton-1,DaeSean Hamilton,False,WR,WR,O,Penn St.,23.0,2020.0,0,0,0,6.0,,6.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,833.0,5.0,,,,daesean hamilton,66.3,8.287500381469727,2018.0,0,0,8.0
2018,4,126,ATL,00-0034378,SmitIt00,ito-smith-1,Ito Smith,False,RB,RB,O,Southern Miss,22.0,2021.0,0,0,0,6.0,,6.0,36.0,0.0,0.0,0.0,0.0,0.0,176.0,693.0,7.0,55.0,314.0,0.0,,,,ito smith,97.7,7.515384380634014,2018.0,0,0,13.0
2018,4,131,MIA,00-0034799,BallKa00,kalen-ballage-1,Kalen Ballage,False,RB,RB,O,Arizona St.,22.0,2021.0,0,0,1,6.0,,3.0,52.0,0.0,0.0,0.0,0.0,0.0,213.0,665.0,7.0,54.0,293.0,0.0,4.0,,,kalen ballage,93.9,8.5363637750799,2020.0,0,0,11.0
2018,4,132,BAL,00-0034267,ScotJa02,jaleel-scott-1,Jaleel Scott,False,WR,WR,O,New Mexico St.,23.0,2020.0,0,0,0,0.0,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,,,,jaleel scott,2.6,2.5999999046325684,2020.0,0,0,1.0
2018,4,133,GNB,00-0034268,MoorJM00,jmon-moore-2,J'Mon Moore,False,WR,WR,O,Missouri,23.0,2018.0,0,0,0,0.0,,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,2.0,,,jmon moore,3.5,1.75,2018.0,0,0,2.0
2018,4,134,ARI,00-0034681,EdmoCh00,,Chase Edmonds,False,RB,RB,O,Fordham,22.0,2025.0,0,0,1,21.0,,17.0,86.0,0.0,0.0,0.0,0.0,0.0,450.0,1972.0,11.0,158.0,1159.0,6.0,16.0,,,chase edmonds,146.1,11.23846200796274,2021.0,0,0,13.0
2018,5,144,TAM,00-0034386,WatsJu01,,Justin Watson,False,WR,WR,O,Pennsylvania,22.0,2025.0,0,0,0,11.0,,2.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1352.0,9.0,17.0,,1.0,justin watson,42.899998,7.149999618530273,2019.0,0,0,6.0
2018,5,159,IND,00-0034395,FounDa00,,Daurice Fountain,False,WR,WR,O,Northern Iowa,22.0,2021.0,0,0,0,0.0,,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0,1.0,,,daurice fountain,4.3,2.1500000953674316,2020.0,0,0,2.0
2018,5,162,BAL,00-0034271,LaslJo00,jordan-lasley-1,Jordan Lasley,False,WR,WR,O,UCLA,21.0,,0,0,0,,,,,,,,,,,,,,,,,,,jordan lasley,0.0,0.0,,0,0,
2018,5,169,IND,00-0034400,WilkJo01,jordan-wilkins-1,Jordan Wilkins,False,RB,RB,O,Mississippi,24.0,2022.0,0,0,0,8.0,,8.0,54.0,0.0,0.0,0.0,0.0,0.0,208.0,1009.0,4.0,41.0,262.0,0.0,4.0,,,jordan wilkins,61.3,5.108333269755046,2020.0,0,0,12.0
2018,5,174,GNB,00-0034272,ValdMa00,marquez-valdes-scantling-1,Marquez Valdes-Scantling,False,WR,WR,O,South Florida,23.0,2025.0,0,0,5,29.0,,18.0,116.0,0.0,0.0,0.0,0.0,0.0,10.0,52.0,0.0,219.0,3686.0,21.0,4.0,,,marquez valdes scantling,166.1,10.381250381469727,2020.0,0,0,16.0
2018,6,175,CLE,00-0034273,RatlDa00,damion-ratley-1,Damion Ratley,False,WR,WR,O,Texas A&M,23.0,2020.0,0,0,0,4.0,,3.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,407.0,1.0,1.0,,,damion ratley,27.4,5.479999923706055,2018.0,0,0,5.0
2018,6,176,LAR,00-0034808,KellJo00,john-kelly-6,John Kelly,False,RB,RB,O,Tennessee,21.0,2024.0,0,0,0,1.0,,1.0,15.0,0.0,0.0,0.0,0.0,0.0,32.0,96.0,0.0,2.0,27.0,0.0,,,,john kelly,12.1,4.033333460489909,2018.0,0,0,3.0
2018,6,185,IND,00-0034406,CainDe00,deon-cain-1,Deon Cain,False,WR,WR,O,Clemson,22.0,2020.0,0,0,0,1.0,,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,124.0,0.0,,,,deon cain,21.4,1.9454545107754795,2019.0,0,0,11.0
2018,6,187,BUF,00-0034407,McClRa00,ray-ray-mccloud-1,Ray-Ray McCloud,False,WR,WR,O,Clemson,21.0,2025.0,0,0,1,14.0,,0.0,100.0,0.0,0.0,0.0,0.0,0.0,25.0,271.0,1.0,159.0,1523.0,2.0,3.0,,,ray ray mccloud,142.5,8.382352941176471,2024.0,0,0,17.0
2018,6,191,LAC,00-0034409,CantDy00,dylan-cantrell-1,Dylan Cantrell,False,WR,WR,O,Texas Tech,24.0,,0,0,0,,,,,,,,,,,,,,,,,,,dylan cantrell,0.0,0.0,,0,0,
2018,6,194,ATL,00-0034411,GageRu00,russell-gage-1,Russell Gage,False,WR,WR,O,LSU,22.0,2025.0,0,0,0,20.0,,17.0,75.0,1.0,2.0,39.0,1.0,0.0,6.0,21.0,0.0,244.0,2491.0,14.0,10.0,,,russell gage,163.0,12.538461538461538,2021.0,0,1,13.0
2018,6,196,KAN,00-0034278,SmitTr04,,Tremon Smith,False,WR,WR,O,Central Arkansas,22.0,2025.0,0,0,0,8.0,,1.0,117.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,61.0,2.0,,tremon smith,0.0,0.0,,0,0,
2018,6,201,NOR,00-0034414,ScotBo02,boston-scott-1,Boston Scott,False,RB,RB,O,Louisiana Tech,23.0,2023.0,0,0,0,11.0,,,75.0,0.0,0.0,0.0,0.0,0.0,302.0,1295.0,16.0,71.0,566.0,1.0,3.0,,,boston scott,106.7,11.855555216471354,2019.0,0,0,9.0
2018,6,204,NYJ,00-0034164,CannTr00,,Trenton Cannon,False,RB,RB,O,Virginia St.,24.0,2022.0,0,0,0,2.0,,2.0,48.0,0.0,0.0,0.0,0.0,0.0,51.0,150.0,1.0,20.0,160.0,0.0,22.0,,,trenton cannon,48.7,4.427272796630859,2018.0,0,0,11.0
2018,6,207,GNB,00-0034279,St.BEq00,equanimeous-st-brown-1,Equanimeous St. Brown,False,WR,WR,O,Notre Dame,21.0,2024.0,0,0,2,8.0,,4.0,62.0,0.0,0.0,0.0,0.0,0.0,11.0,80.0,0.0,63.0,928.0,2.0,8.0,,,equanimeous st brown,54.3,4.936363567005504,2018.0,0,0,11.0
2018,6,208,DAL,00-0034418,WilsCe01,cedric-wilson-3,Cedrick Wilson Jr.,False,WR,WR,O,Boise St.,22.0,2025.0,0,0,0,11.0,,6.0,93.0,6.0,6.0,132.0,2.0,0.0,6.0,7.0,0.0,126.0,1524.0,12.0,4.0,,,cedrick wilson jr,0.0,0.0,,0,0,
2018,6,210,NWE,00-0034419,BerrBr00,braxton-berrios-1,Braxton Berrios,False,WR,WR,O,Miami (FL),22.0,2025.0,1,0,0,11.0,,,91.0,1.0,1.0,2.0,1.0,0.0,20.0,171.0,4.0,140.0,1360.0,6.0,1.0,,,braxton berrios,121.100006,8.073333740234375,2021.0,0,0,15.0
2018,7,224,CHI,00-0034426,WimsJa00,javon-wims-1,Javon Wims,False,WR,WR,O,Georgia,23.0,2022.0,0,0,0,1.0,,1.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,28.0,266.0,2.0,,,,javon wims,42.600002,3.872727480801669,2019.0,0,0,11.0
2018,7,226,DEN,,WillDa011,david-williams-5,David Williams,False,RB,RB,O,Arkansas,24.0,2018.0,0,0,0,0.0,,,6.0,0.0,0.0,0.0,0.0,0.0,8.0,36.0,0.0,0.0,0.0,0.0,,,,david williams,0.0,0.0,,0,0,
2018,7,228,OAK,00-0034747,AtemMa00,marcell-ateman-1,Marcell Ateman,False,WR,WR,O,Oklahoma St.,23.0,2021.0,0,0,0,2.0,,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,270.0,1.0,,,,marcell ateman,36.4,6.066666920979817,2018.0,0,0,6.0
2018,7,236,DAL,00-0034432,ScarBo01,bo-scarbrough-1,Bo Scarbrough,False,RB,RB,O,Alabama,23.0,2020.0,0,0,0,2.0,,,7.0,0.0,0.0,0.0,0.0,0.0,95.0,408.0,1.0,1.0,5.0,0.0,,,,bo scarbrough,43.2,7.200000127156575,2019.0,0,0,6.0
2018,7,237,DET,00-0034433,BawdNi00,nick-bawden-1,Nick Bawden,False,RB,RB,O,San Diego St.,22.0,2023.0,0,0,0,0.0,,0.0,35.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,8.0,58.0,0.0,1.0,,,nick bawden,0.0,0.0,,0,0,
2018,7,240,SFO,00-0034286,JameRi00,richie-james-1,Richie James,False,WR,WR,O,Middle Tenn. St.,23.0,2023.0,0,0,1,13.0,,6.0,66.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,105.0,1372.0,7.0,2.0,,,richie james,157.7,9.856249809265137,2022.0,0,0,16.0
2018,7,251,LAC,00-0034440,JackJu01,justin-jackson-5,Justin Jackson,False,RB,RB,O,Northwestern,22.0,2022.0,0,0,0,12.0,,10.0,59.0,0.0,0.0,0.0,0.0,0.0,248.0,1210.0,5.0,77.0,609.0,1.0,10.0,,,justin jackson,65.3,8.162500381469727,2020.0,0,0,8.0
