player_name,draft_year,nfl_ppg,hit24,college_seasons,final_rec_yards,final_team_att,final_ratio,best_ratio,career_avg_ratio,multi_season_data,final_season_year,best_season_year,best_same_as_final,final_production,best_production,career_production
Rachaad White,2022,17.38235294117647,1,2,456.0,313.0,1.4568690095846646,1.735632183908046,1.5962505967463554,True,2021.0,2020.0,False,83.24965769055225,99.17898193760263,91.21431981407746
Tyrion Davis-Price,2022,0.5823529411764706,0,3,64.0,443.0,0.14446952595936793,0.14446952595936793,0.1288733148911746,True,2021.0,2021.0,True,8.255401483392452,8.255401483392452,7.364189422352834
Brian Robinson Jr.,2022,0.0,0,3,268.0,571.0,0.46935201401050786,0.46935201401050786,0.27864906793685523,True,2021.0,2021.0,True,26.820115086314733,26.820115086314733,15.922803882106013
Dameon Pierce,2022,9.788235294117648,0,4,217.0,416.0,0.5216346153846154,0.5216346153846154,0.23208648152119282,True,2021.0,2021.0,True,29.80769230769231,29.80769230769231,13.262084658353874
Zamir White,2022,4.347058823529412,0,3,65.0,407.0,0.1597051597051597,0.1597051597051597,0.10415769806272995,True,2021.0,2021.0,True,9.126009126009125,9.126009126009125,5.951868460727426
Isaiah Spiller,2022,1.1176470588235294,0,3,189.0,370.0,0.5108108108108108,0.5780730897009967,0.5156161674272396,True,2021.0,2020.0,False,29.18918918918919,33.032747982914096,29.46378099584226
Pierre Strong,2022,2.51764705882353,0,0,,,,,,False,,,,,,
Hassan Haskins,2022,1.9588235294117649,0,2,116.0,395.0,0.2936708860759494,0.2936708860759494,0.17244519913553566,True,2021.0,2021.0,True,16.78119349005425,16.78119349005425,9.854011379173468
Tyler Allgeier,2022,9.376470588235296,0,3,187.0,389.0,0.480719794344473,0.480719794344473,0.3092940625022887,True,2021.0,2021.0,True,27.469702533969887,27.469702533969887,17.673946428702212
Snoop Conner,2022,0.6,0,3,80.0,429.0,0.1864801864801865,0.2208955223880597,0.1962148636811576,True,2021.0,2020.0,False,10.656010656010656,12.622601279317697,11.212277924637577
Jerome Ford,2022,12.96470588235294,1,3,209.0,400.0,0.5225,0.5225,0.22387583145473267,True,2021.0,2021.0,True,29.857142857142858,29.857142857142858,12.792904654556152
Kyren Williams,2022,17.63529411764706,1,3,359.0,450.0,0.7977777777777778,0.7977777777777778,0.527998280367065,True,2021.0,2021.0,True,45.58730158730159,45.58730158730159,30.17133030668943
Ty Chandler,2022,5.941176470588236,0,4,215.0,382.0,0.56282722513089,0.6161616161616161,0.41919896470909146,True,2021.0,2018.0,False,32.16155572176514,35.20923520923521,23.954226554805224
Kevin Harris,2022,1.2529411764705882,0,3,89.0,360.0,0.24722222222222223,0.5389830508474577,0.28066642149532967,True,2021.0,2020.0,False,14.126984126984127,30.79903147699758,16.038081228304552
Tyler Badie,2022,0.6,0,4,330.0,455.0,0.7252747252747253,0.9468085106382979,0.7166501175853914,True,2021.0,2019.0,False,41.444270015698585,54.1033434650456,40.95143529059379
Keaontay Ingram,2022,1.0647058823529412,0,4,156.0,500.0,0.312,0.4595744680851064,0.34437340344385475,True,2021.0,2019.0,False,17.82857142857143,26.261398176291795,19.6784801967917
Trestan Ebner,2022,0.4823529411764706,0,4,284.0,365.0,0.7780821917808219,0.9033232628398792,0.6823703270630276,True,2021.0,2020.0,False,44.46183953033268,51.61847216227881,38.99259011788729
Brittain Brown,2022,0.0,0,4,129.0,335.0,0.3850746268656716,0.42,0.2329757840117805,True,2021.0,2020.0,False,22.004264392324092,24.0,13.312901943530315
Isiah Pacheco,2022,16.423529411764704,1,1,,,,,,False,,,,,,
Zander Horvath,2022,1.0941176470588234,0,1,,,,,,False,,,,,,
Bijan Robinson,2023,20.1,1,3,314.0,405.0,0.7753086419753087,0.8526011560693642,0.6962597877540214,True,2022.0,2021.0,False,44.30335097001764,48.72006606110652,39.78627358594408
Jahmyr Gibbs,2023,22.96470588235294,1,3,378.0,438.0,0.863013698630137,1.3596491228070176,1.0977780665096757,True,2022.0,2021.0,False,49.31506849315069,77.69423558897243,62.73017522912432
Zach Charbonnet,2023,10.805882352941175,0,4,321.0,419.0,0.766109785202864,0.766109785202864,0.40495712032837916,True,2022.0,2022.0,True,43.777702011592226,43.777702011592226,23.14040687590738
Kendre Miller,2023,2.547058823529412,0,3,116.0,454.0,0.2555066079295154,0.3774193548387097,0.206073360138428,True,2022.0,2021.0,False,14.600377595972308,21.566820276497698,11.775620579338744
Tyjae Spears,2023,9.047058823529412,0,4,242.0,379.0,0.6385224274406333,0.6385224274406333,0.37896017600342974,True,2022.0,2022.0,True,36.48699585375047,36.48699585375047,21.654867200195984
De'Von Achane,2023,11.570588235294116,1,3,196.0,391.0,0.5012787723785166,0.7054054054054054,0.48306969824248114,True,2022.0,2021.0,False,28.644501278772374,40.30888030888031,27.603982756713208
Tank Bigsby,2023,7.588235294117647,0,3,180.0,308.0,0.5844155844155844,0.5844155844155844,0.3571349460852223,True,2022.0,2022.0,True,33.39517625231911,33.39517625231911,20.407711204869845
Roschon Johnson,2023,6.005882352941176,0,4,128.0,405.0,0.3160493827160494,0.33617021276595743,0.25925788119436866,True,2022.0,2019.0,False,18.059964726631392,19.209726443768997,14.814736068249639
Israel Abanikanda,2023,1.076470588235294,0,3,146.0,393.0,0.37150127226463103,0.37150127226463103,0.253151740483313,True,2022.0,2022.0,True,21.22864412940749,21.22864412940749,14.4658137419036
Chase Brown,2023,15.0,1,4,240.0,393.0,0.6106870229007634,0.6106870229007634,0.3846349360633974,True,2022.0,2022.0,True,34.89640130861505,34.89640130861505,21.979139203622708
Eric Gray,2023,1.1352941176470588,0,4,229.0,407.0,0.5626535626535627,0.8912280701754386,0.5462712766936028,True,2022.0,2020.0,False,32.15163215163215,50.92731829573935,31.21550152534873
Evan Hull,2023,0.1,0,3,546.0,417.0,1.3093525179856116,1.3093525179856116,0.7140602750869637,True,2022.0,2022.0,True,74.82014388489209,74.82014388489209,40.803444290683636
Chris Rodriguez,2023,1.8529411764705883,0,4,41.0,349.0,0.1174785100286533,0.15300546448087432,0.08201465169929367,True,2022.0,2021.0,False,6.713057715923045,8.743169398907105,4.6865515256739245
Deuce Vaughn,2023,0.8823529411764706,0,3,378.0,388.0,0.9742268041237113,1.757085020242915,1.4152604259142774,True,2022.0,2020.0,False,55.670103092783506,100.40485829959513,80.8720243379587
Zach Evans,2023,0.1117647058823529,0,3,93.0,386.0,0.24093264248704663,0.41935483870967744,0.31323308196753546,True,2022.0,2021.0,False,13.76757957068838,23.963133640552996,17.89903325528774
DeWayne McBride,2023,0.0,0,2,10.0,321.0,0.03115264797507788,0.06643356643356643,0.04879310720432216,True,2022.0,2021.0,False,1.7801513128615931,3.796203796203796,2.7881775545326946
Lew Nichols,2023,0.0,0,3,128.0,389.0,0.32904884318766064,0.6696428571428571,0.5429165012662419,True,2022.0,2021.0,False,18.802791039294895,38.265306122448976,31.023800072356682
Kenny McIntosh,2023,1.3176470588235294,0,3,449.0,492.0,0.9126016260162602,0.9126016260162602,0.5314277692326472,True,2022.0,2022.0,True,52.1486643437863,52.1486643437863,30.36730109900841
Jonathon Brooks,2024,0.4411764705882353,0,2,286.0,475.0,0.6021052631578947,0.6021052631578947,0.3183936720413751,True,2023.0,2023.0,True,34.40601503759398,34.40601503759398,18.193924116650006
Trey Benson,2024,2.764705882352941,0,2,227.0,433.0,0.5242494226327945,0.5242494226327945,0.4026310404303213,True,2023.0,2023.0,True,29.957109864731112,29.957109864731112,23.007488024589787
Blake Corum,2024,1.9705882352941173,0,4,82.0,361.0,0.22714681440443213,0.3620253164556962,0.28702783794279507,True,2023.0,2021.0,False,12.97981796596755,20.687160940325498,16.40159073958829
MarShawn Lloyd,2024,0.1647058823529411,0,3,232.0,461.0,0.5032537960954447,0.5032537960954447,0.3485079170048548,True,2023.0,2023.0,True,28.75735977688256,28.75735977688256,19.914738114563132
Jaylen Wright,2024,1.5705882352941178,0,3,141.0,411.0,0.34306569343065696,0.34306569343065696,0.1402299020229625,True,2023.0,2023.0,True,19.603753910323256,19.603753910323256,8.013137258455
Bucky Irving,2024,15.33529411764706,1,1,,,,,,False,,,,,,
Will Shipley,2024,1.7294117647058822,0,3,235.0,474.0,0.4957805907172996,0.4957805907172996,0.3700991999983625,True,2023.0,2023.0,True,28.330319469559978,28.330319469559978,21.148525714192143
Ray Davis,2024,7.394117647058824,0,1,38.0,346.0,0.10982658959537572,0.10982658959537572,0.10982658959537572,False,2022.0,2022.0,True,6.275805119735756,6.275805119735756,6.275805119735756
Isaac Guerendo,2024,5.658823529411765,0,3,192.0,408.0,0.47058823529411764,0.47058823529411764,0.28111632383014556,True,2023.0,2023.0,True,26.890756302521005,26.890756302521005,16.063789933151174
Braelon Allen,2024,5.011764705882353,0,3,131.0,469.0,0.279317697228145,0.31901840490797545,0.2405564784898179,True,2023.0,2022.0,False,15.961011270179712,18.229623137598598,13.746084485132451
Audric Estime,2024,2.864705882352941,0,2,142.0,351.0,0.4045584045584046,0.4045584045584046,0.3901490247644094,True,2023.0,2023.0,True,23.11762311762312,23.11762311762312,22.29422998653768
Rasheen Ali,2024,0.1823529411764706,0,3,213.0,425.0,0.5011764705882353,0.6863543788187373,0.40492626860341413,True,2023.0,2021.0,False,28.63865546218488,39.22025021821356,23.13864392019509
Tyrone Tracy Jr.,2024,0.0,0,6,132.0,392.0,0.336734693877551,1.4330900243309002,0.4948067753323114,True,2023.0,2019.0,False,19.24198250728863,81.8908585331943,28.27467287613208
Keilan Robinson,2024,0.0,0,3,56.0,475.0,0.11789473684210526,0.4419753086419753,0.24153664329238142,True,2023.0,2022.0,False,6.7368421052631575,25.25573192239859,13.802093902421797
Isaiah Davis,2024,2.7,0,0,,,,,,False,,,,,,
Kimani Vidal,2024,1.9235294117647064,0,4,198.0,456.0,0.4342105263157895,0.4934210526315789,0.3954013091721143,True,2023.0,2020.0,False,24.812030075187973,28.19548872180451,22.594360524120816
Jase McClellan,2024,0.188235294117647,0,4,126.0,325.0,0.38769230769230767,0.38769230769230767,0.23358797016727811,True,2023.0,2023.0,True,22.153846153846153,22.153846153846153,13.34788400955875
Jawhar Jordan,2024,0.0,0,4,246.0,408.0,0.6029411764705882,0.6029411764705882,0.27961347582511265,True,2023.0,2023.0,True,34.45378151260504,34.45378151260504,15.977912904292152
Dylan Laube,2024,-0.1176470588235294,0,0,,,,,,False,,,,,,
