player_name,position,draft_year,pick,seasons_played,best_rank,best_ppr,hit24,hit12,RAS,breakout_age,has_ras,best_ppg,log_pick,round,p_observed,ipw,ipw_stable,p_missing,ps_stratum,dc_raw,dc_norm,breakout_score,breakout_norm,ras_norm,slap_mnar,athletic_method,ras_naive,ras_naive_norm,slap_naive
Jalen Tolbert,WR,2022,88,3,46.0,152.0,0,0,8.62,20.0,1,8.941176470588236,4.477336814478206,Rd 3,0.8512085897043852,1.1748001748282266,1.1748001748282266,0.1487914102956148,Q3,0.10660035817780521,46.78273543360109,75,54.931407087366345,58.20449203082737,51.34803400200287,RAS observed,8.62,58.91922317903011,51.45524367423328
David Bell,WR,2022,99,3,99.0,62.1,0,0,3.98,18.0,1,3.652941176470588,4.59511985013459,Rd 3,0.855387310118041,1.1690610652874929,1.1690610652874929,0.14461268988195897,Q3,0.10050378152592121,45.558063914993326,100,69.41603328568453,19.365874608425386,49.97952479875006,RAS observed,3.98,16.69719463006252,49.57922280199563
Danny Gray,WR,2022,105,1,203.0,2.9,0,0,6.76,22.0,1,0.17058823529411765,4.653960350157523,Rd 4-5,0.8574380850899798,1.166264966985995,1.166264966985995,0.14256191491002027,Q3,0.09759000729485333,44.97274915292282,45,37.549855649384526,42.63556349512313,42.024158578014465,RAS observed,6.76,41.99401345896983,41.92792607259147
Erik Ezukanma,WR,2022,125,3,195.0,2.2,0,0,7.03,20.0,1,0.12941176470588237,4.828313737302301,Rd 4-5,0.8633727261893542,1.158248308831429,1.158248308831429,0.13662727381064582,Q3,0.08944271909999159,43.33613365936497,75,54.931407087366345,44.895569250306,47.6283946978066,RAS observed,7.03,44.45089874091407,47.561694121397814
Romeo Doubs,WR,2022,132,3,30.0,213.8,0,0,,19.0,0,12.576470588235296,4.882801922586371,Rd 4-5,0.8651842664577043,1.1558231451598946,1.1558231451598946,0.1348157335422957,Q3,0.08703882797784893,42.85324348029826,90,63.62218280635726,,51.41004648263457,Pattern mixture (opt-out),7.639819819819819,49.99999999999999,51.194385722374165
Calvin Austin III,WR,2022,138,2,65.0,124.3,0,0,9.05,21.0,1,7.311764705882353,4.927253685157204,Rd 4-5,0.8666470758373754,1.1538722369007888,1.1538722369007888,0.13335292416262454,Q3,0.08512565307587486,42.4689276672856,60,46.24063136837544,61.803760455748254,46.68924888093643,RAS observed,9.05,62.83204047990428,46.84349088455984
Khalil Shakir,WR,2022,148,3,27.0,217.9,0,0,8.31,19.0,1,12.81764705882353,4.997212273764115,Rd 4-5,0.8689220406211503,1.1508512308942564,1.1508512308942564,0.13107795937884972,Q3,0.08219949365267865,41.88112498569597,90,63.62218280635726,55.60967060821,51.54977706630452,RAS observed,8.31,56.09835489235341,51.623079708926035
Montrell Washington,WR,2022,162,2,110.0,56.8,0,0,4.32,,1,3.341176470588235,5.087596335232384,Rd 6-7,0.8718123375566678,1.1470358435194776,1.1470358435194776,0.12818766244333224,Q2,0.07856742013183861,41.15151929902136,25,25.96215469072998,22.211807781618642,32.99428495850897,RAS observed,4.32,19.791050170288592,32.63117131680946
Kyle Philips,WR,2022,163,2,138.0,33.1,0,0,8.31,20.0,1,1.947058823529412,5.093750200806762,Rd 6-7,0.8720071355373538,1.14677960677899,1.14677960677899,0.1279928644626462,Q2,0.07832604499879574,41.103032210673774,75,54.931407087366345,55.60967060821,48.11895917714661,RAS observed,8.31,56.09835489235341,48.19226181976812
Jalen Nailor,WR,2022,191,3,74.0,111.3,0,0,8.09,21.0,1,6.547058823529412,5.25227342804663,Rd 6-7,0.8769386091239016,1.1403306794748629,1.1403306794748629,0.12306139087609834,Q2,0.07235746052924216,39.90407157692072,60,46.24063136837544,53.76818443732025,44.2014844329898,RAS observed,8.09,54.09644836632477,44.25072402234048
Michael Woods II,WR,2022,202,2,164.0,13.5,0,0,,,0,0.7941176470588235,5.308267697401204,Rd 6-7,0.8786410972611068,1.1381211317307969,1.1381211317307969,0.12135890273889319,Q2,0.07035975447302918,39.50277526764882,25,25.96215469072998,,33.924039589958255,Pattern mixture (opt-out),7.639819819819819,49.99999999999999,36.338141775579906
Bo Melton,WR,2022,229,2,110.0,56.5,0,0,9.23,20.0,1,3.323529411764706,5.433722003554239,Rd 6-7,0.8823818954878562,1.1332961443492837,1.1332961443492837,0.11761810451214381,Q1-Low,0.06608186004550898,38.64343800935718,75,54.931407087366345,63.3104309592035,48.04427612913734,RAS observed,9.23,64.46996400120044,48.218206085436876
Dareke Young,WR,2022,233,2,181.0,6.5,0,0,9.93,,1,0.38235294117647056,5.4510384535657,Rd 6-7,0.8828903163173065,1.132643524929777,1.132643524929777,0.11710968368269352,Q1-Low,0.06551217820804184,38.52900114407172,25,25.96215469072998,69.16970513930724,38.726710484687445,RAS observed,9.93,70.83966658401881,38.97720470139418
Samori Toure,WR,2022,258,2,151.0,19.2,0,0,6.14,23.0,1,1.1294117647058823,5.552959584921617,Rd 6-7,0.8858442824831947,1.1288665737016494,1.1288665737016494,0.11415571751680526,Q1-Low,0.062257280636469035,37.87516201770578,30,28.85907993039362,37.44592064988838,34.655147081973915,RAS observed,6.14,36.3522768856164,34.491100517333116
Jaxon Smith-Njigba,WR,2023,20,2,14.0,253.0,1,0,8.34,19.0,1,14.882352941176471,2.995732273553991,Rd 1,0.7898759249291313,1.2660216224335756,1.2660216224335756,0.21012407507086875,Q5-High,0.22360679774997896,70.28682013881998,90,63.62218280635726,55.860782358785876,65.7902914054529,RAS observed,8.34,56.371342145902766,65.86687537352044
Quentin Johnston,WR,2023,21,2,41.0,174.70000000000002,0,0,8.68,19.0,1,10.276470588235295,3.044522437723423,Rd 1,0.7921619001314285,1.2623682101273601,1.2623682101273601,0.2078380998685715,Q5-High,0.2182178902359924,69.20430417525029,90,63.62218280635726,58.70671553197912,65.67592339964705,RAS observed,8.68,59.46519768612884,65.78969572276951
Zay Flowers,WR,2023,22,2,19.0,235.4,1,0,8.29,19.0,1,13.847058823529412,3.0910424533583156,Rd 1,0.7943243785509144,1.2589315234467555,1.2589315234467555,0.20567562144908558,Q5-High,0.21320071635561041,68.19646152747387,90,63.62218280635726,55.44226277449275,64.68233416213589,RAS observed,8.29,55.91636338998716,64.75344925446004
Jordan Addison,WR,2023,23,2,24.0,221.3,1,0,5.94,,1,13.01764705882353,3.1354942159291497,Rd 1,0.7963750938375722,1.2556896966493516,1.2556896966493516,0.20362490616242773,Q5-High,0.20851441405707477,67.25508388550999,25,25.96215469072998,35.77184231271589,48.08007243141787,RAS observed,5.94,34.53236186195401,47.89415036380359
Jonathan Mingo,WR,2023,39,2,82.0,84.8,0,0,9.87,21.0,1,4.988235294117647,3.6635616461296463,Rd 2,0.8195736932031559,1.2201465326341558,1.2201465326341558,0.18042630679684418,Q5-High,0.16012815380508713,57.535321762246916,60,46.24063136837544,68.6674816381555,55.252004105778184,RAS observed,9.87,70.2936920769201,55.495935671592875
Jayden Reed,WR,2023,50,2,24.0,225.6,1,0,6.74,20.0,1,13.270588235294117,3.912023005428146,Rd 2,0.8297538550658926,1.205176684500716,1.205176684500716,0.17024614493410742,Q4,0.1414213562373095,53.77752726645582,75,54.931407087366345,42.46815566140588,52.48497946301701,RAS observed,6.74,41.812021956603594,52.38655940729667
Rashee Rice,WR,2023,55,2,13.0,271.2,1,0,9.53,20.0,1,15.952941176470588,4.007333185232471,Rd 2,0.8335359898646382,1.1997082455460557,1.1997082455460557,0.16646401013536177,Q4,0.13483997249264842,52.45546839877575,75,54.931407087366345,65.82154846496223,55.32695894971043,RAS observed,9.53,67.19983653669402,55.5337021604702
Marvin Mims,WR,2023,63,2,58.0,132.8,0,0,,19.0,0,7.811764705882354,4.143134726391533,Rd 2,0.8388083537051225,1.1921674308355104,1.1921674308355104,0.16119164629487742,Q4,0.1259881576697424,50.67732861302352,90,63.62218280635726,,56.01060854067701,Pattern mixture (opt-out),7.639819819819819,49.99999999999999,55.106428288736794
Tank Dell,WR,2023,69,2,41.0,165.0,0,0,,20.0,0,9.705882352941176,4.23410650459726,Rd 3,0.8422642403387928,1.1872758596491755,1.1872758596491755,0.1577357596612072,Q4,0.1203858530857692,49.55194575403208,75,54.931407087366345,,51.76828382336579,Pattern mixture (opt-out),7.639819819819819,49.99999999999999,51.50196535759426
Jalin Hyatt,WR,2023,73,2,104.0,60.3,0,0,8.76,20.0,1,3.5470588235294116,4.290459441148391,Rd 3,0.8443746514505006,1.1843084089298037,1.1843084089298037,0.15562534854949933,Q4,0.11704114719613057,48.880066062353926,75,54.931407087366345,59.376346866848124,52.5724775417824,RAS observed,8.76,60.193163695593796,52.69500006609425
Cedric Tillman,WR,2023,74,2,93.0,80.4,0,0,8.67,21.0,1,4.729411764705882,4.304065093204169,Rd 3,0.8448807170972171,1.1835990332880728,1.1835990332880728,0.15511928290278287,Q4,0.11624763874381928,48.72066722972876,60,46.24063136837544,58.6230116151205,49.338006336063856,RAS observed,8.67,59.37420193494572,49.450684884037635
Josh Downs,WR,2023,79,2,40.0,182.2,0,0,8.99,20.0,1,10.717647058823529,4.3694478524670215,Rd 3,0.8472939216279307,1.1802279875661927,1.1802279875661927,0.15270607837206926,Q4,0.1125087900926024,47.96961270897319,75,54.931407087366345,61.3015369545965,52.40602937825429,RAS observed,8.99,62.28606597280556,52.55370873098565
Michael Wilson,WR,2023,94,2,63.0,124.5,0,0,9.55,19.0,1,7.323529411764706,4.543294782270004,Rd 3,0.8535607954251683,1.1715627115955913,1.1715627115955913,0.1464392045748317,Q3,0.10314212462587934,46.08805046897777,90,63.62218280635726,65.9889562986795,55.21013266151584,RAS observed,9.55,67.38182803906028,55.41906342257296
Tre Tucker,WR,2023,100,2,60.0,129.3,0,0,7.16,21.0,1,7.605882352941177,4.605170185988091,Rd 3,0.8557393232982964,1.1685801654476695,1.1685801654476695,0.14426067670170362,Q3,0.1,45.45686500917693,60,46.24063136837544,45.98372016946813,45.810211508940085,RAS observed,7.16,45.633843506294625,45.75773000946406
Derius Davis,WR,2023,125,2,120.0,41.2,0,0,4.29,,1,2.423529411764706,4.828313737302301,Rd 4-5,0.8633727261893542,1.158248308831429,1.158248308831429,0.13662727381064582,Q3,0.08944271909999159,43.33613365936497,25,25.96215469072998,21.96069603104276,34.048925376094395,RAS observed,4.29,19.518062916739233,33.682530408948864
Charlie Jones,WR,2023,131,2,159.0,20.7,0,0,,23.0,0,1.2176470588235293,4.875197323201151,Rd 4-5,0.8649326632290357,1.1561593665184526,1.1561593665184526,0.1350673367709643,Q3,0.0873704056661038,42.91985032774699,30,28.85907993039362,,37.1268129240374,Pattern mixture (opt-out),7.639819819819819,49.99999999999999,39.06060313951126
Tyler Scott,WR,2023,133,2,135.0,35.900000000000006,0,0,8.61,20.0,1,2.1117647058823534,4.890349128221754,Rd 4-5,0.8654335794754411,1.1554901770810913,1.1554901770810913,0.13456642052455892,Q3,0.086710996952412,42.78738925706882,75,54.931407087366345,58.12078811396874,49.33780532620794,RAS observed,8.61,58.828227427847,49.44392122328968
Justin Shorter,WR,2023,150,0,,0.0,0,0,7.94,,1,0.0,5.0106352940962555,Rd 4-5,0.8693547536256617,1.1502784057135245,1.1502784057135245,0.1306452463743383,Q3,0.08164965809277261,41.77067481200274,25,25.96215469072998,52.51262568444088,37.84898540042299,RAS observed,7.94,52.73151209857798,37.881818362543555
Dontayvion Wicks,WR,2023,159,2,57.0,130.26,0,0,9.17,20.0,1,7.66235294117647,5.0689042022202315,Rd 6-7,0.8712190950088334,1.1478168990199427,1.1478168990199427,0.1287809049911665,Q2,0.07930515857181442,41.29971513206174,75,54.931407087366345,62.80820745805175,49.297081165316854,RAS observed,9.17,63.92398949410171,49.46444847072434
Puka Nacua,WR,2023,177,2,4.0,331.40000000000003,1,1,5.18,20.0,1,19.494117647058825,5.176149732573829,Rd 6-7,0.8745911976351344,1.1433913383806822,1.1433913383806822,0.1254088023648656,Q2,0.07516460280028289,40.46796626476347,75,54.931407087366345,29.410344631460383,43.87152730767901,RAS observed,5.18,27.616684772036894,43.602478328765486
Parker Washington,WR,2023,185,2,82.0,97.0,0,0,,18.0,0,5.705882352941177,5.220355825078324,Rd 6-7,0.8759590049247226,1.1416059363256814,1.1416059363256814,0.12404099507527747,Q2,0.07352146220938077,40.137894554416924,100,69.41603328568453,,52.200487711699175,Pattern mixture (opt-out),7.639819819819819,49.99999999999999,51.86455892719805
Kayshon Boutte,WR,2023,187,2,67.0,121.9,0,0,4.99,18.0,1,7.170588235294118,5.231108616854587,Rd 6-7,0.8762897713835339,1.1411750229848576,1.1411750229848576,0.12371022861646609,Q2,0.07312724241271307,40.058704250641924,100,69.41603328568453,27.81997021114651,48.49795930698253,RAS observed,4.99,25.88776549955762,48.208128600244194
Trey Palmer,WR,2023,191,2,64.0,114.4,0,0,6.18,21.0,1,6.729411764705882,5.25227342804663,Rd 6-7,0.8769386091239016,1.1403306794748629,1.1403306794748629,0.12306139087609834,Q2,0.07235746052924216,39.90407157692072,60,46.24063136837544,37.78073631732288,41.803367214990196,RAS observed,6.18,36.71625989034888,41.6436957509441
A.T. Perry,WR,2023,195,1,102.0,60.6,0,0,9.62,21.0,1,3.5647058823529414,5.272999558563747,Rd 6-7,0.8775711611736305,1.139508730736591,1.139508730736591,0.1224288388263695,Q2,0.0716114874039433,39.75422157217781,60,46.24063136837544,66.57488371668987,46.04756432252379,RAS observed,9.62,68.0187982973421,46.26415150962163
Elijah Higgins,WR,2023,197,0,,0.0,0,0,8.94,21.0,1,0.0,5.2832037287379885,Rd 6-7,0.8778815587647097,1.139105828133725,1.139105828133725,0.1221184412352903,Q2,0.07124704998790965,39.6810139100395,60,46.24063136837544,60.88301737030337,45.157180539496665,RAS observed,8.94,61.831087216889955,45.29939101648465
Xavier Hutchinson,WR,2023,205,2,122.0,37.3,0,0,7.27,20.0,1,2.1941176470588233,5.323009979138408,Rd 6-7,0.8790859431036565,1.1375452057274973,1.1375452057274973,0.12091405689634346,Q1-Low,0.06984302957695782,39.3989763163179,75,54.931407087366345,46.904463254913,45.96115012697412,RAS observed,7.27,46.63479676930894,45.92070015413351
Andrei Iosivas,WR,2023,206,2,71.0,119.9,0,0,9.96,,1,7.052941176470589,5.327876168789581,Rd 6-7,0.8792324705402229,1.1373556294907698,1.1373556294907698,0.1207675294597771,Q1-Low,0.06967330142916177,39.364881570958204,25,25.96215469072998,69.42081688988313,39.18231746071706,RAS observed,9.96,71.11265383756819,39.436093002869825
DeMario Douglas,WR,2023,210,2,48.0,147.70000000000002,0,0,7.34,20.0,1,8.688235294117648,5.3471075307174685,Rd 6-7,0.8798100542438843,1.136608970511718,1.136608970511718,0.12018994575611573,Q1-Low,0.06900655593423542,39.23094669825485,75,54.931407087366345,47.490390672923375,45.96502443064415,RAS observed,7.34,47.27176702759078,45.932230883844255
Antoine Green,WR,2023,219,1,200.0,1.2,0,0,8.68,,1,0.07058823529411765,5.389071729816501,Rd 6-7,0.8810621060081724,1.134993768521835,1.134993768521835,0.11893789399182764,Q1-Low,0.06757373783994859,38.94312426746876,25,25.96215469072998,58.70671553197912,37.36432360528674,RAS observed,8.68,59.46519768612884,37.478095928409196
Colton Dowell,WR,2023,228,1,199.0,1.3,0,0,9.78,,1,0.07647058823529412,5.42934562895444,Rd 6-7,0.8822531001601185,1.1334615880845438,1.1334615880845438,0.11774689983988151,Q1-Low,0.06622661785325219,38.672516748846895,25,25.96215469072998,67.91414638642786,38.61013447414312,RAS observed,9.78,69.47473031627202,38.844222063619746
Jalen Brooks,WR,2023,244,3,106.0,35.7,0,0,5.6,,1,2.1,5.497168225293201,Rd 6-7,0.8842354172082749,1.1309205450706998,1.1309205450706998,0.11576458279172505,Q1-Low,0.06401843996644799,38.22894116202099,25,25.96215469072998,32.92590913952263,33.14011109369438,RAS observed,5.6,31.438506321727928,32.91700067102518
Ronnie Bell,WR,2023,253,2,143.0,30.8,0,0,8.2,19.0,1,1.811764705882353,5.53338948872752,Rd 6-7,0.8852821660997647,1.1295833557854675,1.1295833557854675,0.11471783390023524,Q1-Low,0.06286946134619315,37.99813599511137,90,63.62218280635726,54.68892752276512,49.47017110819549,RAS observed,8.2,55.09740162933908,49.53144222418158
Grant Dubose,WR,2023,256,1,199.0,3.1,0,0,,20.0,0,0.1823529411764706,5.545177444479562,Rd 6-7,0.8856210421908507,1.129151129388478,1.129151129388478,0.11437895780914933,Q1-Low,0.0625,37.92391913313369,75,54.931407087366345,,44.93100417027754,Pattern mixture (opt-out),7.639819819819819,49.99999999999999,45.68795204714506
